"id","activity_date","total_steps","very_active_mins","fairly_active_mins","lightly_active_mins","sedentary_mins","calories","corrected_heartrate_avg","corrected_minutes_asleep","corrected_weight_avg_lbs"
8253242879,"2016-04-26",4562,19,14,108,1299,1813,0,0,0
8253242879,"2016-04-27",10232,45,5,104,1286,2008,0,0,0
8253242879,"2016-04-28",2718,11,16,20,1393,1580,0,0,0
8253242879,"2016-04-29",5937,16,14,136,1257,1787,0,0,0
8378563200,"2016-04-12",7626,65,15,156,723,3635,0,338,0
8378563200,"2016-04-13",12386,116,14,169,680,4080,0,447,0
8378563200,"2016-04-14",13318,123,21,174,699,4163,0,424,0
8378563200,"2016-04-15",14461,60,23,190,729,3656,0,513,0
8378563200,"2016-04-16",11196,64,21,142,563,3363,0,611,0
8378563200,"2016-04-17",2132,0,0,93,599,2572,0,525,0
8378563200,"2016-04-18",13630,117,10,174,720,4158,0,398,0
8378563200,"2016-04-19",13070,120,19,154,737,4092,0,387,0
8378563200,"2016-04-20",9388,82,8,169,763,3787,0,381,0
8378563200,"2016-04-21",15148,137,16,145,677,4236,0,396,0
8378563200,"2016-04-22",12200,113,12,159,769,4045,0,441,0
8378563200,"2016-04-23",5709,19,10,136,740,2909,0,565,0
8378563200,"2016-04-24",3703,0,0,135,734,2741,0,458,0
8378563200,"2016-04-25",12405,117,16,141,692,4005,0,388,0
8378563200,"2016-04-26",16208,90,18,161,593,3763,0,550,0
8378563200,"2016-04-27",7359,4,4,192,676,3062,0,531,0
8378563200,"2016-04-28",5417,11,10,139,711,2885,0,506,0
8378563200,"2016-04-29",6147,3,7,172,767,2983,0,527,0
8378563200,"2016-04-30",2946,0,0,121,780,2660,0,468,0
8378563200,"2016-05-01",11419,71,10,127,669,3370,0,475,0
8378563200,"2016-05-02",6064,63,4,142,802,3491,0,351,0
8378563200,"2016-05-03",8712,71,20,195,822,3785,0,405,0
8378563200,"2016-05-04",7875,19,10,167,680,3110,0,441,0
8378563200,"2016-05-05",8567,66,3,214,764,3784,0,381,0
8378563200,"2016-05-06",7045,74,5,166,831,3645,0,323,0
8378563200,"2016-05-07",4468,0,0,158,851,2799,0,459,0
8378563200,"2016-05-08",2943,0,0,139,621,2686,0,545,0
8378563200,"2016-05-09",8382,71,13,171,772,3722,0,359,0
8378563200,"2016-05-10",6582,63,13,152,840,3587,0,342,0
8378563200,"2016-05-11",9143,72,10,184,763,3788,0,368,0
8378563200,"2016-05-12",3574,8,6,102,433,1607,0,496,0
8583815059,"2016-04-12",5014,0,7,196,1237,2650,0,0,0
8583815059,"2016-04-13",5571,2,23,163,1252,2654,0,0,0
8583815059,"2016-04-14",3118,0,0,134,1306,2442,0,0,0
8583815059,"2016-04-15",1158,0,0,65,1375,2208,0,0,0
8583815059,"2016-04-16",0,0,0,0,1440,2020,0,0,0
8583815059,"2016-04-17",0,0,0,0,1440,2020,0,0,0
8583815059,"2016-04-18",3481,4,22,105,1309,2499,0,0,0
8583815059,"2016-04-19",5697,7,10,166,1257,2669,0,0,0
8583815059,"2016-04-20",5273,0,27,167,1246,2648,0,0,0
8583815059,"2016-04-21",8538,35,18,158,1229,2883,0,0,0
8583815059,"2016-04-22",8687,4,54,212,1170,2944,0,0,0
8583815059,"2016-04-23",9381,7,44,238,1151,3011,0,0,0
8583815059,"2016-04-24",8286,2,44,206,1188,2889,0,0,0
8583815059,"2016-04-25",4503,18,6,122,1294,2548,0,0,0
8583815059,"2016-04-26",10499,1,91,214,1134,3094,0,0,0
8583815059,"2016-04-27",12474,77,5,129,1229,3143,0,0,0
8583815059,"2016-04-28",6174,0,28,203,1209,2757,0,0,0
8583815059,"2016-04-29",15156,46,67,258,1069,3510,0,0,0
8583815059,"2016-04-30",10085,2,28,317,1093,3165,0,0,0
8583815059,"2016-05-01",3773,10,2,117,1311,2463,0,0,0
8583815059,"2016-05-02",0,0,0,0,1440,2020,0,0,0
8583815059,"2016-05-03",0,0,0,0,1440,2020,0,0,0
8583815059,"2016-05-04",0,0,0,0,1440,2020,0,0,0
8583815059,"2016-05-05",1507,0,0,70,1370,2234,0,0,0
8583815059,"2016-05-06",5843,2,22,166,1250,2683,0,0,0
8583815059,"2016-05-07",6117,0,0,250,1190,2811,0,0,0
8583815059,"2016-05-08",9217,3,72,182,1183,2940,0,0,0
8583815059,"2016-05-09",9834,66,4,110,1260,2940,0,0,0
8583815059,"2016-05-10",8217,9,43,162,1226,2842,0,0,0
8583815059,"2016-05-11",8597,5,71,177,1106,2731,0,0,0
8792009665,"2016-04-12",2556,0,0,116,831,2044,68.92,458,0
8792009665,"2016-04-13",1320,0,0,82,806,1935,68.51,531,0
8792009665,"2016-04-14",1219,0,0,84,853,1963,69.09,486,0
8792009665,"2016-04-15",2483,0,0,126,937,2010,66.86,363,0
8792009665,"2016-04-16",244,0,0,12,1428,1721,0,0,0
8792009665,"2016-04-17",0,0,0,0,1440,1689,0,0,0
8792009665,"2016-04-18",0,0,0,0,1440,1689,0,0,0
8792009665,"2016-04-19",0,0,0,0,1440,1689,0,0,0
8792009665,"2016-04-20",3147,0,10,139,744,2189,69.62,528,0
8792009665,"2016-04-21",144,0,0,9,1431,1721,80.8,0,0
8792009665,"2016-04-22",4068,1,20,195,817,2420,70.26,391,0
8792009665,"2016-04-23",5245,8,45,232,795,2748,77.83,339,0
8792009665,"2016-04-24",400,3,8,19,1410,1800,76.04,0,0
8792009665,"2016-04-25",0,0,0,0,1440,1689,0,0,0
8792009665,"2016-04-26",1321,0,0,80,1360,1928,69.84,0,0
8792009665,"2016-04-27",1758,0,0,112,900,2066,68.79,423,0
8792009665,"2016-04-28",6157,0,0,310,714,2780,76.7,402,0
8792009665,"2016-04-29",8360,6,14,380,634,3102,80.91,398,0
8792009665,"2016-04-30",7174,10,20,301,749,2897,81.46,343,0
8792009665,"2016-05-01",1619,0,0,79,834,1963,67.81,503,0
8792009665,"2016-05-02",1831,0,0,101,916,2014,67.4,415,0
8792009665,"2016-05-03",2421,0,0,156,739,2298,74.37,516,0
8792009665,"2016-05-04",2283,0,0,129,848,2067,74.98,439,0
8792009665,"2016-05-05",0,0,0,0,1440,1689,0,0,0
8792009665,"2016-05-06",0,0,0,0,1440,1689,0,0,0
8792009665,"2016-05-07",0,0,0,0,1440,1689,0,0,0
8792009665,"2016-05-08",0,0,0,0,1440,1689,0,0,0
8792009665,"2016-05-09",0,0,0,0,1440,1689,0,0,0
8877689391,"2016-04-12",23186,85,7,312,1036,3921,86.55,0,189.16
8877689391,"2016-04-13",15337,108,18,216,1098,3566,84.74,0,187.17
8877689391,"2016-04-14",21071,68,13,298,1061,3789,85.32,0,186.29
8877689391,"2016-04-15",13375,106,1,281,1052,3919,91.93,0,0
8877689391,"2016-04-16",29204,94,29,429,888,4538,92.06,0,188.5
8877689391,"2016-04-17",15118,58,15,307,1060,3541,87.87,0,0
8877689391,"2016-04-18",11409,29,5,191,1215,2759,66.04,0,189.16
8877689391,"2016-04-19",18748,82,13,214,1131,3671,86.59,0,188.05
8877689391,"2016-04-20",19881,73,19,225,1123,3673,85.49,0,187.17
8877689391,"2016-04-21",19377,82,13,226,1119,3659,87.13,0,186.29
8877689391,"2016-04-22",18225,61,2,236,1141,3413,82.81,0,0
8877689391,"2016-04-23",11191,102,6,300,1032,3889,93.94,0,188.5
8877689391,"2016-04-24",16660,64,1,227,1148,3453,87.28,0,188.5
8877689391,"2016-04-25",12957,113,8,218,1101,3799,89.8,0,188.27
8877689391,"2016-04-26",11070,22,3,258,1157,2855,67.56,0,187.61
8877689391,"2016-04-27",23603,93,8,235,1104,3804,84.78,0,188.27
8877689391,"2016-04-28",14885,58,8,231,1143,3059,66.81,0,187.61
8877689391,"2016-04-29",9700,18,5,210,1207,2695,64.46,0,187.17
8877689391,"2016-04-30",27710,124,4,223,1089,4393,102.18,0,188.5
8877689391,"2016-05-01",10890,36,12,166,1226,2783,70.71,0,188.05
8877689391,"2016-05-02",4699,0,0,105,1335,2184,65.86,0,0
8877689391,"2016-05-03",10791,19,3,229,1189,2813,67.47,0,187.17
8877689391,"2016-05-04",18165,66,8,212,1154,3472,88.37,0,186.07
8877689391,"2016-05-05",14055,67,15,188,1170,3048,72.85,0,0
8877689391,"2016-05-06",21622,96,17,232,1095,4003,92.84,0,187.39
8877689391,"2016-05-07",12212,105,28,271,1036,4128,101.0,0,0
8877689391,"2016-05-08",10665,17,4,245,1174,2844,72.55,0,188.27
8877689391,"2016-05-09",20156,73,19,217,1131,3700,89.62,0,188.5
8877689391,"2016-05-10",10693,18,11,224,1187,2830,71.54,0,0
8877689391,"2016-05-11",21391,88,12,213,1127,3828,89.15,0,188.27
8877689391,"2016-05-12",7120,23,1,137,770,1658,71.09,0,185.19
